YEL059C-A,cytoplasm,
YLR193C,mitochondrion,inner
YLR194C,ER,
YLR201C,mitochondrion,inner
YLR206W,actin,
YLR219W,cell periphery,
YLR283W,mitochondrion,
YLR297W,vacuole,
YLR360W,endosome,
YLR373C,nucleus,
YLR237W,cell periphery,
YLR237W,vacuole,
YLR390W,mitochondrion,
YPR098C,mitochondrion,outer
YPR105C,early Golgi,
YPR114W,ER,
YLR343W,cytoplasm,
YLR348C,mitochondrion,inner
YLR350W,ER,
YLR265C,cytoplasm,
YLR265C,nucleus,
YLR324W,peroxisome,
YLR181C,endosome,
YLR187W,bud,
YLR187W,bud neck,
YLR187W,cell periphery,
YLR187W,cytoplasm,
YLR189C,cytoplasm,
YDR349C,cytoplasm,
YDR349C,ER,
YDR352W,vacuolar membrane,
YDR367W,early Golgi,
YDR367W,Golgi,
YDR367W,punctate composite,
YDR373W,punctate composite,
YPR156C,cell periphery,
YLR356W,mitochondrion,
YPR125W,mitochondrion,inner
YPR128C,peroxisome,
YPR140W,mitochondrion,outer
YPR147C,cytoplasm,
YPR171W,actin,
YPR174C,nuclear periphery,
YPR185W,cytoplasm,
YDR302W,ER,
YDR307W,ER,
YDR313C,endosome,
YDR316W,mitochondrion,inner
YLR413W,cell periphery,
YLR417W,cytoplasm,
YLR309C,cytoplasm,
YLR386W,vacuole,
YPR075C,vacuole,
YPR079W,endosome,
YPR091C,ER,
YLR414C,bud,
YLR414C,cell periphery,
YLR414C,cytoplasm,
YDL027C,mitochondrion,
YDL054C,vacuolar membrane,
YDL072C,ER,
YDL113C,endosome,
YDL119C,mitochondrion,inner
YDL121C,ER,
YDL123W,vacuolar membrane,
YDL142C,mitochondrion,
YDL222C,punctate composite,
YDL225W,bud neck,
YDL225W,cell periphery,
YLL010C,cell periphery,
YLL012W,lipid particle,
YLL028W,bud,
YLL028W,cell periphery,
YLL028W,ER,
YLL031C,ER,
YLR001C,vacuolar membrane,
YLR023C,ER,
YLR042C,ER,
YLR072W,mitochondrion,
YLR072W,punctate composite,
YOL013C,ER,
YOL019W,cell periphery,
YOL019W,vacuole,
YOL027C,mitochondrion,inner
YOL030W,ER,
YOL030W,nucleus,
YOL044W,punctate composite,
YOL047C,punctate composite,
YOL048C,lipid particle,
YOL137W,early Golgi,
YOL137W,late Golgi,
YOR044W,ER,
YOR175C,ER,
YOR193W,peroxisome,
YOR245C,cytoplasm,
YOR245C,ER,
YOR246C,lipid particle,
YOR292C,vacuole,
YOR297C,mitochondrion,inner
YOR299W,late Golgi,
YOR356W,mitochondrion,inner
YOR357C,vacuolar membrane,
YPL180W,vacuolar membrane,
YPL192C,ER,
YPL195W,early Golgi,
YPL206C,punctate composite,
YPL221W,bud neck,
YPL221W,cell periphery,
